BioMarkers	Paclitaxel.estimate	Paclitaxel.se	Paclitaxel.n	Paclitaxel.tstat	Paclitaxel.fstat	Paclitaxel.pvalue	Paclitaxel.df	Paclitaxel.fdr
ENSG00000205108	0.027087834	0.044645348	488	0.606733629	0.368125697	0.54432381	465	0.783519516
ENSG00000258548	0.016872481	0.044640458	488	0.377963889	0.142856702	0.705629891	465	0.875558625
ENSG00000005020	-0.08450567	0.051097218	488	-1.653821355	2.735125076	0.098838678	465	0.327239698
ENSG00000136986	0.02202236	0.045605368	488	0.482889654	0.233182418	0.629401349	465	0.833650788
ENSG00000172354	0.031041697	0.045413031	488	0.683541641	0.467229175	0.494605101	465	0.748486438
ENSG00000206066	-0.065918595	0.060281989	488	-1.093503977	1.195750948	0.274738733	465	0.560277868
ENSG00000134249	0.00125413	0.045167966	488	0.027765916	0.000770946	0.977860762	465	0.991979528
ENSG00000152894	-0.080449189	0.057676213	488	-1.394841733	1.945583461	0.163729486	465	0.431327355
ENSG00000196323	-0.073308326	0.053714376	488	-1.364780354	1.862625414	0.172982114	465	0.442827135
ENSG00000154655	-0.048251479	0.045216791	488	-1.067114177	1.138732667	0.286473986	465	0.572943823
ENSG00000234350	-0.034519205	0.044906518	488	-0.768690307	0.590884789	0.442467408	465	0.708174196
ENSG00000099341	0.093010191	0.044436061	488	2.093124105	4.381168518	0.03687934	465	0.181909668
ENSG00000092067	0.05807435	0.052355974	488	1.109221094	1.230371434	0.267908144	465	0.554562382
ENSG00000146197	-0.112758757	0.045211304	488	-2.494039017	6.220230617	0.01297613	465	0.096707311
ENSG00000124508	0.013066454	0.052620522	488	0.2483148	0.06166024	0.804000472	465	0.920548004
ENSG00000108244	-0.023755684	0.049139392	488	-0.483434631	0.233709042	0.629014719	465	0.833421859
ENSG00000109184	0.012405084	0.044974033	488	0.275827692	0.076080916	0.78280295	465	0.911128606
ENSG00000185043	0.066128254	0.047356641	488	1.396388173	1.949899931	0.163263826	465	0.43055378
ENSG00000049656	-0.001639427	0.04575839	488	-0.035827909	0.001283639	0.971434954	465	0.989773242
ENSG00000237276	0.00678732	0.044660686	488	0.151975283	0.023096487	0.879272345	465	0.954077676
ENSG00000054267	-0.106221989	0.047391007	488	-2.241395492	5.023853752	0.025471479	465	0.145245957
ENSG00000088833	0.049454044	0.045150368	488	1.095318751	1.199723166	0.273944003	465	0.559732115
ENSG00000223677	-0.038398624	0.044864095	488	-0.855887636	0.732543645	0.392500744	465	0.668801042
ENSG00000125843	-0.075598877	0.047431985	488	-1.593837517	2.540318032	0.111651888	465	0.349378394
ENSG00000277283	-0.04582173	0.047015149	488	-0.974616282	0.949876898	0.330257362	465	0.615883253
ENSG00000171806	0.022822246	0.049324196	488	0.462698802	0.214090181	0.643796722	465	0.842499901
ENSG00000054356	-0.018117536	0.046800444	488	-0.387123164	0.149864344	0.698842142	465	0.872215876
ENSG00000196159	-0.057726634	0.050009016	488	-1.15432454	1.332465145	0.248960035	465	0.533059854
ENSG00000119929	0.171141837	0.047668514	488	3.590249047	12.88988822	0.000365492	465	0.009264076
ENSG00000162702	-0.019959677	0.047347698	488	-0.42155538	0.177708939	0.673544383	465	0.86011318
ENSG00000203527	-0.008267818	0.044498468	488	-0.185800061	0.034521663	0.852682577	465	0.941865533
ENSG00000122335	0.009353033	0.045540866	488	0.205376712	0.042179594	0.837367689	465	0.93610153
ENSG00000100883	-0.105958672	0.045391286	488	-2.334339497	5.449140887	0.020002874	465	0.125994824
ENSG00000197651	-0.059785921	0.043908381	488	-1.361606145	1.853971294	0.173981554	465	0.444354417
ENSG00000133119	0.19917104	0.045698757	488	4.358346999	18.99518856	1.61E-05	465	0.001102035
ENSG00000006611	-0.011777532	0.05102181	488	-0.230833277	0.053284002	0.817545854	465	0.926719855
ENSG00000146909	0.127783977	0.045510562	488	2.807787276	7.883669388	0.005198105	465	0.054099195
ENSG00000231461	0.010758392	0.044354735	488	0.242553403	0.058832153	0.808458328	465	0.922425616
ENSG00000108826	0.080662088	0.044242161	488	1.823195032	3.324040123	0.068915748	465	0.26599247
ENSG00000160818	0.107425049	0.044766469	488	2.399676631	5.758447935	0.016801991	465	0.113052104
ENSG00000096717	0.112703302	0.048978066	488	2.301097438	5.29504942	0.021827597	465	0.132326916
ENSG00000145982	0.063859332	0.044699291	488	1.428643063	2.041021	0.153778205	465	0.417073654
ENSG00000116678	-0.053817067	0.04774618	488	-1.127149148	1.270465201	0.260260722	465	0.545353079
ENSG00000113494	-0.052571244	0.053341664	488	-0.985556889	0.971322381	0.324863127	465	0.611090584
ENSG00000075399	-0.103436393	0.047471526	488	-2.178914442	4.747668144	0.029839366	465	0.160108691
ENSG00000197119	-0.027337542	0.047280982	488	-0.578193191	0.334307366	0.563413597	465	0.797010324
ENSG00000169230	0.096895051	0.043897843	488	2.207284985	4.872107006	0.027781824	465	0.153033956
ENSG00000150201	0.00108301	0.043650431	488	0.024810969	0.000615584	0.980216385	465	0.992763095
ENSG00000143515	0.009488722	0.051768233	488	0.183292371	0.033596093	0.854648513	465	0.942631882
ENSG00000151882	-0.088512932	0.048353611	488	-1.830534074	3.350854997	0.067809967	465	0.263655685
ENSG00000144029	0.20863119	0.045118513	488	4.624070583	21.38202876	4.88E-06	465	0.000506625
ENSG00000105255	0.151052845	0.050243935	488	3.006389629	9.038378604	0.002786791	465	0.036472354
ENSG00000265158	-0.017650803	0.043997477	488	-0.401177623	0.160943485	0.688473641	465	0.867644042
ENSG00000109736	0.029649951	0.048850541	488	0.606952354	0.36839116	0.544178767	465	0.78337688
ENSG00000255302	0.080421115	0.047589735	488	1.689883662	2.855706792	0.091720457	465	0.313950592
ENSG00000116688	0.079308468	0.045881982	488	1.728531888	2.987822488	0.08455671	465	0.299289641
ENSG00000161671	0.085627232	0.045144187	488	1.896749883	3.597660119	0.05848038	465	0.241047988
ENSG00000137496	-0.113041836	0.044945117	488	-2.515108272	6.325769621	0.012235753	465	0.093159209
ENSG00000227029	0.018225935	0.046051509	488	0.395772802	0.15663611	0.692454163	465	0.868941666
ENSG00000204091	-0.023188127	0.043503459	488	-0.533018015	0.284108204	0.594275751	465	0.813938279
ENSG00000226229	-0.02137053	0.043727727	488	-0.488718063	0.238845346	0.62527172	465	0.831521852
ENSG00000119401	0.108104035	0.046412676	488	2.329192025	5.425135488	0.020276381	465	0.126721055
ENSG00000281097	-0.009660553	0.044302503	488	-0.218058856	0.047549665	0.827478914	465	0.931097215
ENSG00000110011	-0.091681954	0.044895492	488	-2.042119369	4.170251518	0.041703328	465	0.196486457
ENSG00000173805	-0.036795988	0.044861898	488	-0.820205783	0.672737526	0.412519043	465	0.684591523
ENSG00000120280	-0.016890606	0.075526878	488	-0.22363702	0.050013517	0.823137972	465	0.928780467
ENSG00000160094	-0.075671287	0.046885748	488	-1.613950715	2.604836911	0.10721647	465	0.341917916
ENSG00000162804	-0.028110206	0.0472391	488	-0.595062268	0.354099103	0.55209131	465	0.789591914
ENSG00000090372	0.058922565	0.044586018	488	1.321548035	1.746489209	0.186968528	465	0.461179823
ENSG00000004779	0.141059826	0.045439715	488	3.104329013	9.636858622	0.002023468	465	0.029254813
ENSG00000264705	-0.033922554	0.043936571	488	-0.772080145	0.59610775	0.44045917	465	0.706067951
ENSG00000206384	-0.103772174	0.053941065	488	-1.923806555	3.70103166	0.05498893	465	0.23171442
ENSG00000104859	0.101201716	0.045209	488	2.238530308	5.011017939	0.02565891	465	0.145881324
ENSG00000072274	-0.017636295	0.04445454	488	-0.396726516	0.157391929	0.691751151	465	0.868729919
ENSG00000277332	0.026431012	0.04374699	488	0.604178995	0.365032258	0.546019297	465	0.784775366
ENSG00000171596	0.033824361	0.043465997	488	0.778179792	0.605563789	0.436858801	465	0.702736233
ENSG00000115590	0.033056545	0.047096359	488	0.701891727	0.492651996	0.483097845	465	0.7395116
ENSG00000144677	-0.080766485	0.063542067	488	-1.271071102	1.615621747	0.204338825	465	0.482566416
ENSG00000173114	-0.032855418	0.050939681	488	-0.644986737	0.416007891	0.519253864	465	0.765989346
ENSG00000180061	-0.0068038	0.044266621	488	-0.153700472	0.023623835	0.877912593	465	0.953283636
ENSG00000176728	-0.079042389	0.0472778	488	-1.671871147	2.795153131	0.095222455	465	0.32067515
ENSG00000145879	0.043426922	0.044270741	488	0.980939577	0.962242453	0.327132625	465	0.613113411
ENSG00000158473	-0.045796568	0.046831245	488	-0.977906272	0.956300677	0.32862916	465	0.614390111
ENSG00000111731	0.077193443	0.045856923	488	1.683354164	2.833681241	0.092977732	465	0.316361275
ENSG00000205559	-0.097490089	0.045419202	488	-2.146450956	4.607251706	0.032353748	465	0.167706824
ENSG00000108091	0.014413058	0.048949447	488	0.294447824	0.086699521	0.768547127	465	0.904566371
ENSG00000128645	-0.119652091	0.045464412	488	-2.631774709	6.92623812	0.008776354	465	0.075271706
ENSG00000198835	-0.029606725	0.044203144	488	-0.669787753	0.448615633	0.503325555	465	0.75470371
ENSG00000177143	-0.029335248	0.045622021	488	-0.643006323	0.413457131	0.520536937	465	0.767034486
ENSG00000010327	-0.095712163	0.04915246	488	-1.94725073	3.791785407	0.052106272	465	0.223711971
ENSG00000142920	0.016591256	0.045469394	488	0.364888427	0.133143564	0.715360587	465	0.880092185
ENSG00000154678	-0.055370845	0.050888707	488	-1.088077268	1.183912141	0.277124627	465	0.562790894
ENSG00000244617	0.069694025	0.045647128	488	1.526799764	2.33111752	0.127490689	465	0.376600038
ENSG00000178171	-0.044336023	0.04565534	488	-0.97110269	0.943040435	0.332001999	465	0.617733054
ENSG00000204978	0.042098721	0.045459052	488	0.926080047	0.857624253	0.354884759	465	0.636847088
ENSG00000111684	0.075356946	0.048189162	488	1.563773741	2.445388312	0.118550981	465	0.36115394
ENSG00000055955	-0.065020623	0.050204479	488	-1.295115983	1.677325409	0.195922857	465	0.473142173
ENSG00000179935	-0.025997868	0.047395003	488	-0.548536065	0.300891814	0.583587132	465	0.807528764
ENSG00000261652	0.049782267	0.044784526	488	1.111595254	1.23564401	0.266886611	465	0.553533817
ENSG00000160505	-0.033778289	0.046221177	488	-0.730796817	0.534063988	0.465271324	465	0.725821892
ENSG00000161249	0.064442511	0.05611611	488	1.148378082	1.318772219	0.251402926	465	0.53531393
ENSG00000233056	-0.110833159	0.043573558	488	-2.543587536	6.469837553	0.011294743	465	0.088553616
ENSG00000245711	0.001406559	0.045342197	488	0.031020964	0.0009623	0.97526613	465	0.991126643
ENSG00000145901	-0.037271044	0.046043123	488	-0.809481232	0.655259864	0.418652407	465	0.689389966
ENSG00000112651	0.127577695	0.045882615	488	2.780523604	7.731311512	0.005647372	465	0.057228229
ENSG00000060971	-0.088307805	0.047257526	488	-1.868650615	3.491855121	0.062299963	465	0.250803068
ENSG00000261036	-0.027378088	0.049725695	488	-0.550582309	0.303140879	0.58218444	465	0.8065353
ENSG00000104760	0.009937967	0.046816405	488	0.212275308	0.045060806	0.831985275	465	0.932896917
ENSG00000102780	0.088227631	0.04683091	488	1.88396146	3.549310784	0.06019383	465	0.245582978
ENSG00000100836	-0.066485999	0.046052783	488	-1.44369123	2.084244367	0.149499216	465	0.410843408
ENSG00000119688	-0.014040259	0.045875624	488	-0.306050516	0.093666918	0.759703159	465	0.900988868
ENSG00000173714	0.005833982	0.044666847	488	0.130611008	0.017059235	0.896139519	465	0.961439012
ENSG00000114251	0.060635529	0.050568995	488	1.199065343	1.437757696	0.231113205	465	0.514147212
ENSG00000107223	0.027373409	0.044310236	488	0.617767162	0.381636266	0.537031254	465	0.778979914
ENSG00000033011	0.012823914	0.044671102	488	0.287074054	0.082411513	0.774183495	465	0.907801616
ENSG00000232533	-0.159676726	0.050682751	488	-3.150514202	9.925739737	0.001734946	465	0.02620419
ENSG00000229563	-0.016757746	0.044613686	488	-0.375618956	0.1410896	0.707371484	465	0.876293405
ENSG00000185686	0.086673148	0.054465349	488	1.591344779	2.532378206	0.112211566	465	0.350261012
ENSG00000251493	0.022026345	0.049865848	488	0.441712029	0.195109516	0.658902942	465	0.851706725
ENSG00000005102	0.07302271	0.046945515	488	1.55547787	2.419511405	0.120512615	465	0.364688622
ENSG00000104327	-0.052240979	0.046230564	488	-1.130009558	1.276921601	0.259054741	465	0.543686419
ENSG00000214415	0.10837353	0.043109826	488	2.513893922	6.319662653	0.012277383	465	0.093192738
ENSG00000091127	0.098406376	0.04455705	488	2.208547819	4.877683468	0.027693164	465	0.152761287
ENSG00000174206	0.121413533	0.051732208	488	2.346962108	5.508231135	0.019345812	465	0.123684722
ENSG00000169398	-0.047499481	0.059456958	488	-0.798888529	0.638222882	0.424762902	465	0.69316794
ENSG00000174080	-0.032929876	0.047604811	488	-0.6917342	0.478496204	0.489449494	465	0.744634486
ENSG00000183044	-0.150043114	0.045547468	488	-3.29421414	10.8518468	0.001062331	465	0.018725456
ENSG00000156603	0.022122172	0.046201859	488	0.47881562	0.229264398	0.632294872	465	0.835659199
ENSG00000111737	0.104215133	0.043924324	488	2.3726064	5.629261129	0.018068942	465	0.118782831
ENSG00000135407	-0.041864627	0.04394675	488	-0.952621683	0.90748807	0.341276696	465	0.626570371
ENSG00000280323	0.002032272	0.045339821	488	0.044823109	0.002009111	0.964267547	465	0.986990409
ENSG00000104447	0.013261454	0.049879678	488	0.265868872	0.070686257	0.790458037	465	0.914768636
ENSG00000237649	0.201584155	0.043343391	488	4.65086258	21.63052274	4.31E-06	465	0.000460983
ENSG00000196553	0.071851496	0.044058135	488	1.630833815	2.659618933	0.103602475	465	0.335685431
ENSG00000107295	-0.044726219	0.044406775	488	-1.007193589	1.014438926	0.314365567	465	0.600853657
ENSG00000158477	0.006534086	0.046911485	488	0.139285424	0.019400429	0.889284911	465	0.958673482
ENSG00000172346	-0.060456417	0.044636152	488	-1.354427161	1.834472934	0.176257898	465	0.447000735
ENSG00000034693	0.05999416	0.044655544	488	1.343487379	1.804958336	0.17976946	465	0.451826743
ENSG00000146950	-0.134604599	0.051541223	488	-2.611591082	6.820407979	0.009303564	465	0.078143692
ENSG00000162188	-0.042768186	0.053078794	488	-0.805749006	0.649231461	0.420799429	465	0.691286223
ENSG00000123901	-0.063362289	0.0453487	488	-1.397223912	1.95223466	0.163012588	465	0.430272581
ENSG00000109705	-0.044208362	0.04695148	488	-0.941575474	0.886564374	0.346898926	465	0.630642279
ENSG00000158716	-0.022543152	0.054302103	488	-0.415143255	0.172343922	0.678228515	465	0.861606562
ENSG00000177675	-0.021197578	0.045224375	488	-0.468720206	0.219698632	0.639489299	465	0.839603385
ENSG00000112701	0.101909941	0.047393357	488	2.150300112	4.623790572	0.032046406	465	0.166526366
ENSG00000145191	0.095500568	0.0466402	488	2.047602019	4.192674027	0.041160301	465	0.195352896
ENSG00000198390	-0.114046051	0.045581032	488	-2.502050665	6.26025753	0.01269004	465	0.095395366
ENSG00000101752	0.025030628	0.047125774	488	0.531145189	0.282115212	0.595571777	465	0.81502719
ENSG00000108821	-0.03159112	0.052446691	488	-0.602347242	0.3628222	0.547236628	465	0.785566438
ENSG00000111371	0.088847608	0.0624387	488	1.422957356	2.024807638	0.155419046	465	0.419591612
ENSG00000158604	-0.113717295	0.045599486	488	-2.493828427	6.219180224	0.012983727	465	0.096721035
ENSG00000239877	-0.018613765	0.044484482	488	-0.418432762	0.175085976	0.67582392	465	0.860964237
ENSG00000236810	0.027384451	0.04746819	488	0.576901103	0.332814882	0.564285438	465	0.797448427
ENSG00000125877	0.111943188	0.04362293	488	2.566154752	6.585150209	0.010595442	465	0.084797417
ENSG00000169131	0.007823616	0.046589755	488	0.167925668	0.02819903	0.866714766	465	0.9475457
ENSG00000115540	-0.001920486	0.048758525	488	-0.039387696	0.001551391	0.968598194	465	0.98889029
ENSG00000152763	-0.094399364	0.044750429	488	-2.109462787	4.449833249	0.035438512	465	0.177582776
ENSG00000117143	-0.047662308	0.044752117	488	-1.065029123	1.134287033	0.287415453	465	0.573657441
ENSG00000243083	-0.076902755	0.044399151	488	-1.732077125	3.000091168	0.083922966	465	0.297850667
ENSG00000107758	0.076736673	0.046255747	488	1.658965168	2.75216543	0.097797099	465	0.325622984
ENSG00000271918	0.04186565	0.044814384	488	0.934201178	0.872731841	0.35068498	465	0.632979922
ENSG00000248636	-0.010327819	0.044282879	488	-0.233223747	0.054393316	0.815690296	465	0.925876225
ENSG00000116857	0.013135558	0.052452019	488	0.250429972	0.062715171	0.802365462	465	0.919700218
ENSG00000205808	0.029683565	0.045081435	488	0.658443221	0.433547476	0.51057924	465	0.760074516
ENSG00000184916	0.119351562	0.055064275	488	2.167495404	4.698036327	0.030703888	465	0.162951143
ENSG00000224208	0.059965577	0.045150805	488	1.328117543	1.763896208	0.184790785	465	0.458196253
ENSG00000196476	0.000517364	0.043903895	488	0.011784021	0.000138863	0.990602983	465	0.997359416
ENSG00000174844	-0.063157961	0.044516313	488	-1.418759911	2.012879686	0.15663892	465	0.420930673
ENSG00000166928	-0.02612441	0.048490918	488	-0.538748501	0.290249947	0.590318219	465	0.811515311
ENSG00000135776	0.062166599	0.050622845	488	1.228034472	1.508068665	0.220055259	465	0.501725499
ENSG00000166734	0.048376973	0.047246958	488	1.023917214	1.048406461	0.306406747	465	0.595124783
ENSG00000105894	-0.073551973	0.056671631	488	-1.297862292	1.684446529	0.194978076	465	0.472039776
ENSG00000151577	-0.024321129	0.04381311	488	-0.555110761	0.308147957	0.579085833	465	0.804692208
ENSG00000250510	0.111601694	0.046431063	488	2.403599824	5.777292112	0.016625021	465	0.112428039
ENSG00000167117	0.062315102	0.049279375	488	1.264527053	1.599028667	0.206674338	465	0.48515182
ENSG00000135631	-0.045431035	0.05446004	488	-0.834208633	0.695904043	0.404591765	465	0.678294164
ENSG00000131378	-0.135658646	0.053551488	488	-2.533237671	6.417293095	0.011628994	465	0.09008084
ENSG00000108599	0.04569292	0.044612527	488	1.024217269	1.049021014	0.306265184	465	0.595014011
ENSG00000152904	-0.062706296	0.045842009	488	-1.367878444	1.871091437	0.1720108	465	0.441582598
ENSG00000127743	-0.064436501	0.043840114	488	-1.469806875	2.16033225	0.142290321	465	0.399600104
ENSG00000279881	-0.104043902	0.04404918	488	-2.361994057	5.579015925	0.018588081	465	0.121024335
ENSG00000151532	0.063460202	0.050788694	488	1.249494658	1.561236901	0.212112761	465	0.492388815
ENSG00000236384	-0.043077181	0.044900115	488	-0.959400241	0.920448822	0.337855728	465	0.622811931
ENSG00000119771	-0.047658189	0.048089505	488	-0.991030969	0.982142381	0.322185862	465	0.608684754
ENSG00000196187	-0.046910517	0.049799729	488	-0.941983363	0.887332657	0.346690275	465	0.630642279
ENSG00000173157	0.102797343	0.044125758	488	2.329644824	5.427245008	0.020252192	465	0.126609393
ENSG00000100652	-0.016517829	0.044775428	488	-0.368903876	0.13609007	0.712367282	465	0.878422356
ENSG00000133422	-0.01069945	0.045414388	488	-0.235596041	0.055505494	0.81384987	465	0.924940678
ENSG00000080802	-0.020440742	0.04791063	488	-0.426643145	0.182024373	0.669836717	465	0.858220576
ENSG00000143303	-0.025627299	0.048057961	488	-0.533258157	0.284364262	0.594109662	465	0.813938279
ENSG00000129535	0.045303029	0.047471874	488	0.954313052	0.9107134	0.340421029	465	0.625604871
